N°,VERSION,AÑO,RUC ENTIDAD,ENTIDAD_CONVOCANTE,MODALIDAD,TIPO PROCESO,PROCESO,NUM CONVOCA,FECHA_PUBLICACION,OBJETO,DESCRIPCION PROCESO,VALOR REFERENCIAL,MONEDA,NUM_ITEM,DESCRIPCION ITEM,VALOR REFERENCIAL ITEM,MON_CONT_ITEM,FECHA CONTRATO,FECHA REGISTRO CONTRATO,RUC_CODIGO_GANADOR,GANADOR,ES CONSORCIO,RUC DESTINO PAGO,NOMBRE DESTINO PAGO,RUC_MIEMBRO,NOMBRE MIEMBRO,CODIGO_CONTRATO,Nº CONTRATO,FECHA VIGENCIA INICIAL,FECHA VIGENCIA FINAL,URL_DESCARGA
11,SEACE 3,2015,20565423372,ORGANISMO TECNICO DE LA ADMINISTRACION DE SERVICIOS DE SANEAMIENTO,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA SELECTIVA,ADS - 2 - 2015 - OTASS,1,17/06/15,SERVICIOS,SERVICIO DE LIMPIEZA Y MANTENIMIENTO DE LAS OFICINAS DEL ORGANISMO TÉCNICO DE LA ADMINISTRACIÓN DE LOS SERVICIOS DE SANEAMIENTO,199000,Soles,1,SERVICIO DE LIMPIEZA Y MANTENIMIENTO DE LOS OFICINAS DEL ORGANISMO TÉCNICO DE LA ADMINISTRACIÓN DE LOS SERVICIOS DE SANEAMIENTO,199000,167160,04/08/15,19/08/15,20524977525,SALUDI S.R.L.,N,20524977525,SALUDI S.R.L.,,,201305-00124937-00956352,04-2015/OTASS,07/08/15,06/08/18,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2015\201305\3352853547132828radC8D7C.pdf
12,SEACE 3,2015,20565423372,ORGANISMO TECNICO DE LA ADMINISTRACION DE SERVICIOS DE SANEAMIENTO,PROCEDIMIENTO CLASICO,MENOR CUANTIA,AMC - 6 - 2015 - OTASS,1,24/06/15,BIENES,Adquisición de Mobiliario para las diferentes Direcciones y Oficinas del OTASS,39976,Soles,1,ESCRITORIO RECTO,23936,21700,14/07/15,14/07/15,20502129393,METALES AMERICA S.A.C.,N,20502129393,METALES AMERICA S.A.C.,,,201305-00128287-00945814,014-2015,15/07/15,16/07/15,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2015\201305\3352409526440396radB4381.pdf
13,SEACE 3,2015,20565423372,ORGANISMO TECNICO DE LA ADMINISTRACION DE SERVICIOS DE SANEAMIENTO,PROCEDIMIENTO CLASICO,MENOR CUANTIA,AMC - 6 - 2015 - OTASS,1,24/06/15,BIENES,Adquisición de Mobiliario para las diferentes Direcciones y Oficinas del OTASS,39976,Soles,2,PANEL DIVISORIO METALICO DE TELA CON VIDRIO SUPERIOR,16040,10500,14/07/15,14/07/15,20502129393,METALES AMERICA S.A.C.,N,20502129393,METALES AMERICA S.A.C.,,,201305-00128287-00945814,014-2015,15/07/15,16/07/15,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2015\201305\3352409526440396radB4381.pdf
14,SEACE 3,2015,20565423372,ORGANISMO TECNICO DE LA ADMINISTRACION DE SERVICIOS DE SANEAMIENTO,PROCEDIMIENTO CLASICO,MENOR CUANTIA,AMC - 7 - 2015 - OTASS,1,01/07/15,SERVICIOS,CONTRATACIÓN DE VIGILANCIA PARA LAS OFICINAS ADMINISTRATIVAS DEL OTASS,"24657,2",Soles,1,CONTRATACIÓN DEL SERVICIO DE VIGILANCIA PARA LAS OFICINAS DEL OTASS,"24657,2",22000,20/07/15,12/08/15,20502742095,E & J SEGURIDAD INTEGRAL S.A.C,N,20502742095,E & J SEGURIDAD INTEGRAL S.A.C,,,201305-00131156-00954292,119-2015,21/07/15,30/09/15,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2015\201305\3354620320819831radCFF03.pdf
15,SEACE 3,2015,20565423372,ORGANISMO TECNICO DE LA ADMINISTRACION DE SERVICIOS DE SANEAMIENTO,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA SELECTIVA,ADS - 3 - 2015 - OTASS,1,12/08/15,SERVICIOS,CONSULTORIA PARA LA EVALUACION ECONOMICO FINANCIERA PARA EL INFORME DEFINITIVO DE LAS EPS - PERIODO 2015/ CLASIFICACIÓN DE RIESGOS DE LAS ENTIDADES PRESTADORAS DE SERVICIO DE SANEAMIENTO (EPS) MUNICIPALES QUE PASEN A LA ETAPA DE EVALUACIÓN DEFINITIVA EN E,130000,Soles,1,CONSULTORIA PARA LA EVALUACION ECONOMICO FINANCIERA PARA EL INFORME DEFINITIVO DE LAS EPS - PERIODO 2015- CLASIFICACIÓN DE RIESGO DE LAS ENTIDADES PRESTADORAS DE SERVICIO DE SANEAMIENTO EPS MUNICIPALES QUE PASEN A LA ETAPA DE EVALUACIÓN DEFINITIVA,130000,"129999,99",14/09/15,15/09/15,20262276407,CLASIFICADORA DE RIESGO PACIFIC CREDIT RATING SAC,N,20262276407,CLASIFICADORA DE RIESGO PACIFIC CREDIT RATING SAC,,,201305-00150002-00965672,05-2015-OTASS,15/09/15,23/11/15,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2015\201305\336854936468506radF80C9.pdf
16,SEACE 3,2015,20565423372,ORGANISMO TECNICO DE LA ADMINISTRACION DE SERVICIOS DE SANEAMIENTO,PROCEDIMIENTO CLASICO,MENOR CUANTIA,AMC - 8 - 2015 - OTASS,1,25/08/15,SERVICIOS,SERVICIO DE CABLEADO ELECTRICO PARA LAS OFICINAS ADMINISTRATIVAS DEL OTASS,"31009,22",Soles,1,SERVICIO DE CABLEADO ELECTRICO PARA LAS OFICINAS ADMINISTRATIVAS DEL OTASS,"31009,22",23900,11/09/15,14/09/15,C0002838421,SDI,S,20600245156,CONSORCIO SDI E.I.R.L.,20548495599,SD INGENIEROS S.A.C.,201305-00157625-00964902,173-2015-OTASS,12/09/15,24/09/15,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2015\201305\3369513896023322rad9A89D.pdf
17,SEACE 3,2015,20565423372,ORGANISMO TECNICO DE LA ADMINISTRACION DE SERVICIOS DE SANEAMIENTO,PROCEDIMIENTO CLASICO,MENOR CUANTIA,AMC - 8 - 2015 - OTASS,1,25/08/15,SERVICIOS,SERVICIO DE CABLEADO ELECTRICO PARA LAS OFICINAS ADMINISTRATIVAS DEL OTASS,"31009,22",Soles,1,SERVICIO DE CABLEADO ELECTRICO PARA LAS OFICINAS ADMINISTRATIVAS DEL OTASS,"31009,22",23900,11/09/15,14/09/15,C0002838421,SDI,S,20600245156,CONSORCIO SDI E.I.R.L.,20600245156,CONSORCIO SDI E.I.R.L.,201305-00157625-00964902,173-2015-OTASS,12/09/15,24/09/15,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2015\201305\3369513896023322rad9A89D.pdf
18,SEACE 3,2015,20565423372,ORGANISMO TECNICO DE LA ADMINISTRACION DE SERVICIOS DE SANEAMIENTO,PROCEDIMIENTO CLASICO,MENOR CUANTIA,AMC - 9 - 2015 - OTASS,1,25/08/15,SERVICIOS,SERVICIO DE CABLEADO ESTRUCTURADO PARA LAS OFICINAS ADMINISTRATIVAS DEL OTASS,"38978,4",Soles,1,SERVICIO DE CABLEADO ESTRUCTURADO PARA LAS OFICINAS ADMINISTRATIVAS DEL OTASS,"38978,4",24990,11/09/15,14/09/15,20565558111,ONETIME S.A.C.,N,20565558111,ONETIME S.A.C.,,,201305-00157729-00965225,174-2015-OTASS,12/09/15,17/09/15,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2015\201305\3369514896042200rad72181.pdf
19,SEACE 3,2015,20565423372,ORGANISMO TECNICO DE LA ADMINISTRACION DE SERVICIOS DE SANEAMIENTO,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA SELECTIVA,ADS - 4 - 2015 - OTASS,1,03/09/15,SERVICIOS,SERVICIO DE LINEA DEDICADA PARA ACCESO A INTERNET Y TELEFONIA IP,"96298,75",Soles,1,SERVICIO DE LINEA DEDICADA PARA ACCESO A INTERNET Y TELEFONIA IP,"96298,75",86669,23/10/15,29/10/15,20552504641,OPTICAL TECHNOLOGIES SAC,N,20552504641,OPTICAL TECHNOLOGIES SAC,,,201305-00162850-00980199,07-2015-OTASS,24/10/15,23/11/16,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2015\201305\338005129102015162153.pdf
20,SEACE 3,2015,20565423372,ORGANISMO TECNICO DE LA ADMINISTRACION DE SERVICIOS DE SANEAMIENTO,PROCEDIMIENTO CLASICO,MENOR CUANTIA,AMC - 11 - 2015 - OTASS,1,23/09/15,SERVICIOS,SERVICIO DE ALQUILER DE LOCAL PARA ALMACÉN Y OFICINA ADMINISTRATIVA DEL OTASS,39960,Soles,1,SERVICIO DE ALQUILER DE LOCAL PARA ALMACÉN Y OFICINA ADMINISTRATIVA DEL OTASS,39960,39960,30/09/15,12/10/15,10065445625,RIZO PATRON BASURCO ANTENOR SANTIAGO,N,10065445625,RIZO PATRON BASURCO ANTENOR SANTIAGO,,,201305-00173417-00973556,06-2015/OTASS,01/10/15,30/09/16,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2015\201305\337747612102015113913.pdf
21,SEACE 3,2015,20565423372,ORGANISMO TECNICO DE LA ADMINISTRACION DE SERVICIOS DE SANEAMIENTO,PROCEDIMIENTO CLASICO,MENOR CUANTIA,AMC - 10 - 2015 - OTASS,1,24/09/15,BIENES,ADQUISICION DE VEHICULOS PARA USO INSTITUCIONAL DEL OTASS,66920,Dolares,1,ADQUISICION DE VEHICULOS PARA USO INSTITUCIONAL DEL OTASS,66920,66920,27/10/15,30/10/15,20100144922,GRUPO PANA S.A.,N,20100144922,GRUPO PANA S.A.,,,201305-00174331-00980559,08-2015-OTASS,28/10/15,27/11/15,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2015\201305\338132630102015110337.pdf
22,SEACE 3,2015,20565423372,ORGANISMO TECNICO DE LA ADMINISTRACION DE SERVICIOS DE SANEAMIENTO,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA SELECTIVA,ADS - 7 - 2015 - OTASS,1,28/10/15,SERVICIOS,SERVICIO DE SEGURIDAD Y VIGILANCIA PARA LOCAL DEL ALMACEN Y OFICINAS ADMINISTRATIVAS DEL OTASS,"74509,8",Soles,1,SERVICIO DE SEGURIDAD Y VIGILANCIA PARA LOCAL DEL ALMACEN Y OFICINAS ADMINISTRATIVAS DEL OTASS,"74509,8",70800,28/12/15,06/01/16,20556554995,CORPORACION ALEJANDRA S.A.C.,N,20556554995,CORPORACION ALEJANDRA S.A.C.,,,201305-00191715-01009201,10-2015/OTASS,29/12/15,31/12/16,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2016\201305\340361006012016160105.pdf
23,SEACE 3,2015,20565423372,ORGANISMO TECNICO DE LA ADMINISTRACION DE SERVICIOS DE SANEAMIENTO,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA PUBLICA,ADP - 3 - 2015 - OTASS,1,12/11/15,BIENES,ADQUISICIÓN DE EQUIPOS INFORMÁTICOS NECESARIOS PARA LA IMPLEMENTACIÓN DEL CUARTO DE COMUNICACIONES DEL OTASS,284076,Soles,1,ADQUISICION DE EQUIPOS INFORMATICOS NECESARIOS PARA LA IMPLEMENTACION DEL CUARTO DE COMUNICACIONES DEL OTASS,284076,284076,18/12/15,22/12/15,20100083362,COSAPI DATA S A,N,20100083362,COSAPI DATA S A,,,201305-00200913-01001525,09-2015-OTASS,19/12/15,26/02/16,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2015\201305\340094522122015193158.pdf
24,SEACE 3,2015,20565423372,ORGANISMO TECNICO DE LA ADMINISTRACION DE SERVICIOS DE SANEAMIENTO,PROCEDIMIENTO CLASICO,MENOR CUANTIA,AMC - 12 - 2015 - OTASS,1,18/11/15,BIENES,ADQUISICIÓN DE EQUIPOS DE AIRE ACONDICIONADO,"39978,4",Soles,1,ADQUISICIÓN DE EQUIPO DE AIRE ACONDICIONADO,"39978,4",34620,10/12/15,24/12/15,20548732396,SISTEMA DE CLIMATIZACION Y REFRIGERACION S.A.C.,N,20548732396,SISTEMA DE CLIMATIZACION Y REFRIGERACION S.A.C.,,,201305-00203894-01002718,65-2015,11/12/15,30/12/15,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2015\201305\341080024122015094720.pdf
25,SEACE 3,2015,20565423372,ORGANISMO TECNICO DE LA ADMINISTRACION DE SERVICIOS DE SANEAMIENTO,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA PUBLICA,ADP - 4 - 2015 - OTASS,1,01/12/15,SERVICIOS,SERVICIO DE CONSULTORÍA PARA LA ELABORACIÓN DEL ESTUDIO DE PRE INVERSIÓN A NIVEL PERFIL DEL PROGRAMA MODERNIZACIÓN DEL SECTOR SANEAMIENTO,330000,Soles,1,SERVICIO DE CONSULTORIA PARA LA ELABORACION DEL ESTUDIO DE PRE INVERSION A NIVEL DE PERFIL DEL PROGRAMA MODERNIZACION DEL SECTOR SANEAMIENTO,330000,330000,30/12/15,31/12/15,20508520671,CONSULTORES PARA DECISIONES ESTRATEGICAS SOCIEDAD ANONIMA CERRADA,N,20508520671,CONSULTORES PARA DECISIONES ESTRATEGICAS SOCIEDAD ANONIMA CERRADA,,,201305-00212026-01007829,11-2015/OTASS,31/12/15,30/03/16,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2015\201305\341535631122015091750.pdf
26,SEACE 3,2015,20565423372,ORGANISMO TECNICO DE LA ADMINISTRACION DE SERVICIOS DE SANEAMIENTO,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA SELECTIVA,ADS - 8 - 2015 - OTASS,1,23/12/15,SERVICIOS,SERVICIO DE TELEFONIA MOVIL,126980,Soles,1,SERVICIO DE TELEFONIA MOVIL,126980,86328,22/02/16,21/03/16,20467534026,AMERICA MOVIL PERU S.A.C.,N,20467534026,AMERICA MOVIL PERU S.A.C.,,,201305-00228066-01021872,CONTRATO Nº 002-2016/OTASS,23/02/16,22/02/18,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2016\201305\342166521032016133519.pdf
27,SEACE 3,2015,20565423372,ORGANISMO TECNICO DE LA ADMINISTRACION DE SERVICIOS DE SANEAMIENTO,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA PUBLICA,ADP - 5 - 2015 - OTASS,1,30/12/15,SERVICIOS,"CONSULTORÍA PARA EVALUAR Y SISTEMATIZAR LOS ESTUDIOS DE CASOS DE REÚSO DE AGUAS RESIDUALES, LODOS Y SUBPRODUCTOS DEL TRATAMIENTO, A NIVEL NACIONAL E INTERNACIONAL Y ELABORAR LA PROPUESTA DE DISEÑO DE MECANISMOS E INSTRUMENTOS DE COMERCIALIZACIÓN","351571,56",Soles,1,"CONSULTORIA PARA EVALUAR  SISTEMATIZAR LOS ESTUDIOS DE CASOS DE REUSO DE AGUAS RESIDUALES, LODOS  SUBPRODUCTOS DEL TRATAMIENTO, A NIVEL NACIONAL E INTERNACIONAL  ELABORAR LA PROPUESTA DE DISE&Ntilde;O DE MECANISMOS E INSTURMENTOS DE COMERCIALIZACION","351571,56","351571,56",05/02/16,23/02/16,20553604720,GLS INGENIERIA DEL AGUA PARA EL DESARROLLO SOSTENIBLE S.A.C.,N,20553604720,GLS INGENIERIA DEL AGUA PARA EL DESARROLLO SOSTENIBLE S.A.C.,,,201305-00230610-01017790,001-2016/OTASS,06/02/16,05/05/16,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2016\201305\3420058607084919radAE2BD.pdf
28,SEACE 3,2015,20565423372,ORGANISMO TECNICO DE LA ADMINISTRACION DE SERVICIOS DE SANEAMIENTO,PROCEDIMIENTO CLASICO,MENOR CUANTIA,AMC - 14 - 2015 - OTASS,3,25/02/16,SERVICIOS,SERVICIO ESPECIALIZADO PARA REALIZAR LA EVALUACION ESTRUCTURAL DE LA PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES OMO - EPS MOQUEGUA SA,"17051,04",Soles,1,SERVICIO ESPECIALIZADO PARA REALIZAR LA EVALUACION ESTRUCTURAL DE LA PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES OMO - EPS MOQUEGUA SA,"17051,04","17051,04",08/03/16,08/03/16,10072108855,MONCCA SIMON DAVID ALEJANDRO,N,10072108855,MONCCA SIMON DAVID ALEJANDRO,,,201305-00243583-01019958,096-2016,09/03/16,20/03/16,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2016\201305\3423826944437361radD8254.pdf
29,SEACE 3,2016,20565423372,ORGANISMO TECNICO DE LA ADMINISTRACION DE SERVICIOS DE SANEAMIENTO,PROCEDIMIENTO CLASICO,Contratación Directa,DIRECTA - 1 - 2016 - OTASS,1,31/03/16,SERVICIOS,SERVICIO DE ALQUILER DE OFICINAS PARA LA DIRECCION DE OPERACIONES DEL OTASS,"58635,64",Dolares,1,SERVICIO DE ALQUILER DE OFICINAS PARA LA DIRECCION DE OPERACIONES DEL OTASS,"58635,64","58635,64",01/04/16,08/04/16,10266921301,GALVEZ DIAZ ULISES,N,10266921301,GALVEZ DIAZ ULISES,,,201305-00249998-01024695,03-2016-OTASS,02/05/16,01/05/17,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2016\201305\3427210981535748rad2B313.pdf
30,SEACE 3,2016,20565423372,ORGANISMO TECNICO DE LA ADMINISTRACION DE SERVICIOS DE SANEAMIENTO,PROCEDIMIENTO CLASICO,Contratación Directa,DIRECTA - 3 - 2016 - OTASS,1,12/04/16,SERVICIOS,SERVICIO DE ALQUILER DE LOCAL PARA LOS ORGANOS DE APOYO Y ASESORAMIENTO DEL OTASS,"49673,88",Dolares,1,SERVICIO DE ALQUILER DE LOCAL PARA LOS ORGANOS DE APOYO Y ASESORAMIENTO DEL OTASS,"49673,88","49673,88",28/04/16,05/05/16,10065445625,RIZO PATRON BASURCO ANTENOR SANTIAGO,N,10065445625,RIZO PATRON BASURCO ANTENOR SANTIAGO,,,201305-00256648-01030439,05-2016-OTASS,01/07/16,30/06/17,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2016\201305\342988105052016094622.pdf
