N°,VERSION,AÑO,RUC ENTIDAD,ENTIDAD_CONVOCANTE,MODALIDAD,TIPO PROCESO,PROCESO,NUM CONVOCA,FECHA_PUBLICACION,OBJETO,DESCRIPCION PROCESO,VALOR REFERENCIAL,MONEDA,NUM_ITEM,DESCRIPCION ITEM,VALOR REFERENCIAL ITEM,MON_CONT_ITEM,FECHA CONTRATO,FECHA REGISTRO CONTRATO,RUC_CODIGO_GANADOR,GANADOR,ES CONSORCIO,RUC DESTINO PAGO,NOMBRE DESTINO PAGO,RUC_MIEMBRO,NOMBRE MIEMBRO,CODIGO_CONTRATO,Nº CONTRATO,FECHA VIGENCIA INICIAL,FECHA VIGENCIA FINAL,URL_DESCARGA
13,SEACE 2,2013,20522224783,ORGANISMO DE SUPERVISION DE LOS RECURSOS FORESTALES Y DE FAUNA SILVESTRE,PROCEDIMIENTO CLASICO,MENOR CUANTIA,AMC - 10 - 2013 - OSINFOR,1,20/05/13,SERVICIOS,Contratacion del servicio de diagramacion diseno e impresion del documento Evaluacion de areas Deforestadas y Humedales en los Departamentos de Loreto Ucayali Madre de Dios y su implicancia en el aprovechameinto del bosque al ano 2011,27000,Soles,1,"Contrataci¢n del servicio de diagramaci¢n, dise¤o e impresi¢n del documento Evaluaci¢n de µreas Deforestadas y Humedales en los Departamentos de Loreto, Ucayali, Madre de Dios y su implicancia en el aprovechameinto del bosque al a¤o 2011",27000,23990,06/06/13,11/07/13,20382602430,SOLVIMA GRAF S.A.C.,N,20382602430,SOLVIMA GRAF S.A.C.,,,200283-02627919-00728593,516,07/06/13,06/07/13,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2013\200283\2627919925039075rad58DD9.pdf
14,SEACE 2,2013,20522224783,ORGANISMO DE SUPERVISION DE LOS RECURSOS FORESTALES Y DE FAUNA SILVESTRE,PROCEDIMIENTO CLASICO,MENOR CUANTIA,AMC - 11 - 2013 - OSINFOR,1,21/05/13,BIENES,Adquisicion de gorros y bolsas para las Direcciones de Linea del OSINFOR,21300,Soles,1,Adquisici¢n de gorros y bolsas para las Direcciones de L¡nea del OSINFOR,21300,16450,10/07/13,11/07/13,20514505668,CONFECCIONES GEORGE SAC,N,20514505668,CONFECCIONES GEORGE SAC,,,200283-02630432-00728599,100,11/07/13,25/07/13,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2013\200283\2630432925039075radD6B5A.pdf
15,SEACE 2,2013,20522224783,ORGANISMO DE SUPERVISION DE LOS RECURSOS FORESTALES Y DE FAUNA SILVESTRE,PROCEDIMIENTO CLASICO,MENOR CUANTIA,AMC - 12 - 2013 - OSINFOR,1,11/06/13,SERVICIOS,Servicio de arrendamiento de inmueble para la Oficina Desconcentrada de Chiclayo,24000,Soles,1,Servicio de arrendamiento de inmueble para la Oficina Desconcentrada de Chiclayo,24000,24000,17/08/13,16/08/13,10164377518,TENORIO TORRES TOMAS,N,10164377518,TENORIO TORRES TOMAS,,,200283-02662563-00740879,8,17/08/13,17/06/14,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2013\200283\2662563778680444rad40B42.pdf
16,SEACE 2,2013,20522224783,ORGANISMO DE SUPERVISION DE LOS RECURSOS FORESTALES Y DE FAUNA SILVESTRE,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA SELECTIVA,ADS - 4 - 2013 - OSINFOR,1,04/07/13,SERVICIOS,Contratacion del servicio de alquiler de estacionamientos para botes deslizadores de la Oficina Desconcentrada de Iquitos del OSINFOR,82125,Soles,1,Contratacion del servicio de alquiler de estacionamientos para botes deslizadores de la Oficina Desconcentrada de Iquitos del OSINFOR,82125,82125,31/07/13,20/08/13,20366291939,MARIE DISTRIBUIDORES S.R.L.,N,20366291939,MARIE DISTRIBUIDORES S.R.L.,,,200283-02695894-00741984,09,01/08/13,31/07/14,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2013\200283\2695894498156012rad8DD37.pdf
17,SEACE 2,2013,20522224783,ORGANISMO DE SUPERVISION DE LOS RECURSOS FORESTALES Y DE FAUNA SILVESTRE,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA PUBLICA,ADP - 2 - 2013 - OSINFOR,1,17/07/13,SERVICIOS,Servicio de seguridad y vigilancia para la Sede Central,268200,Soles,1,Servicio de seguridad y vigilancia para la Sede Central,268200,"260810,64",16/08/13,21/08/13,C0002469528,CONSORCIO ALFIL SECURITY S.A.C.-BUNKER SECURITY S.A.C.,S,20205078615,ALFIL SECURITY S.A.C.,20205078615,ALFIL SECURITY S.A.C.,200283-02715777-00742467,010,17/08/13,16/08/14,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2013\200283\2715777647709126radED486.pdf
18,SEACE 2,2013,20522224783,ORGANISMO DE SUPERVISION DE LOS RECURSOS FORESTALES Y DE FAUNA SILVESTRE,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA PUBLICA,ADP - 2 - 2013 - OSINFOR,1,17/07/13,SERVICIOS,Servicio de seguridad y vigilancia para la Sede Central,268200,Soles,1,Servicio de seguridad y vigilancia para la Sede Central,268200,"260810,64",16/08/13,21/08/13,C0002469528,CONSORCIO ALFIL SECURITY S.A.C.-BUNKER SECURITY S.A.C.,S,20205078615,ALFIL SECURITY S.A.C.,20205078615,ALFIL SECURITY S.A.C.,200283-02715777-00742467,010,17/08/13,16/08/14,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2013\200283\2715777647709126radED486.pdf
19,SEACE 2,2013,20522224783,ORGANISMO DE SUPERVISION DE LOS RECURSOS FORESTALES Y DE FAUNA SILVESTRE,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA PUBLICA,ADP - 2 - 2013 - OSINFOR,1,17/07/13,SERVICIOS,Servicio de seguridad y vigilancia para la Sede Central,268200,Soles,1,Servicio de seguridad y vigilancia para la Sede Central,268200,"260810,64",16/08/13,21/08/13,C0002469528,CONSORCIO ALFIL SECURITY S.A.C.-BUNKER SECURITY S.A.C.,S,20205078615,ALFIL SECURITY S.A.C.,20205078615,ALFIL SECURITY S.A.C.,200283-02715777-00742467,010,17/08/13,16/08/14,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2013\200283\2715777647709126radED486.pdf
20,SEACE 2,2013,20522224783,ORGANISMO DE SUPERVISION DE LOS RECURSOS FORESTALES Y DE FAUNA SILVESTRE,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA PUBLICA,ADP - 2 - 2013 - OSINFOR,1,17/07/13,SERVICIOS,Servicio de seguridad y vigilancia para la Sede Central,268200,Soles,1,Servicio de seguridad y vigilancia para la Sede Central,268200,"260810,64",16/08/13,21/08/13,C0002469528,CONSORCIO ALFIL SECURITY S.A.C.-BUNKER SECURITY S.A.C.,S,20205078615,ALFIL SECURITY S.A.C.,20478026014,BUNKER SECURITY  SOCIEDAD ANONIMA CERRADA,200283-02715777-00742467,010,17/08/13,16/08/14,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2013\200283\2715777647709126radED486.pdf
21,SEACE 2,2013,20522224783,ORGANISMO DE SUPERVISION DE LOS RECURSOS FORESTALES Y DE FAUNA SILVESTRE,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA PUBLICA,ADP - 2 - 2013 - OSINFOR,1,17/07/13,SERVICIOS,Servicio de seguridad y vigilancia para la Sede Central,268200,Soles,1,Servicio de seguridad y vigilancia para la Sede Central,268200,"260810,64",16/08/13,21/08/13,C0002469528,CONSORCIO ALFIL SECURITY S.A.C.-BUNKER SECURITY S.A.C.,S,20205078615,ALFIL SECURITY S.A.C.,20478026014,BUNKER SECURITY  SOCIEDAD ANONIMA CERRADA,200283-02715777-00742467,010,17/08/13,16/08/14,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2013\200283\2715777647709126radED486.pdf
22,SEACE 2,2013,20522224783,ORGANISMO DE SUPERVISION DE LOS RECURSOS FORESTALES Y DE FAUNA SILVESTRE,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA PUBLICA,ADP - 2 - 2013 - OSINFOR,1,17/07/13,SERVICIOS,Servicio de seguridad y vigilancia para la Sede Central,268200,Soles,1,Servicio de seguridad y vigilancia para la Sede Central,268200,"260810,64",16/08/13,21/08/13,C0002469528,CONSORCIO ALFIL SECURITY S.A.C.-BUNKER SECURITY S.A.C.,S,20205078615,ALFIL SECURITY S.A.C.,20478026014,BUNKER SECURITY  SOCIEDAD ANONIMA CERRADA,200283-02715777-00742467,010,17/08/13,16/08/14,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2013\200283\2715777647709126radED486.pdf
23,SEACE 2,2013,20522224783,ORGANISMO DE SUPERVISION DE LOS RECURSOS FORESTALES Y DE FAUNA SILVESTRE,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA PUBLICA,ADP - 3 - 2013 - OSINFOR,1,14/08/13,SERVICIOS,Contratacion del servicio de mensajeria a nivel local y nacional para el OSINFOR,"237737,5",Soles,1,Contrataci¢n del servicio de mensajer¡a a nivel local y nacional para el OSINFOR,"237737,5","210538,5",02/10/13,10/10/13,20387377167,MACRO POST S.A.C.,N,20387377167,MACRO POST S.A.C.,,,200283-02756313-00759010,015,03/10/13,02/10/15,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2013\200283\2756313944217343rad2FFCE.pdf
24,SEACE 2,2013,20522224783,ORGANISMO DE SUPERVISION DE LOS RECURSOS FORESTALES Y DE FAUNA SILVESTRE,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA PUBLICA,ADP - 3 - 2013 - OSINFOR,1,14/08/13,SERVICIOS,Contratacion del servicio de mensajeria a nivel local y nacional para el OSINFOR,"237737,5",Soles,1,Contrataci¢n del servicio de mensajer¡a a nivel local y nacional para el OSINFOR,"237737,5","210538,5",02/10/13,10/10/13,20387377167,MACRO POST S.A.C.,N,20387377167,MACRO POST S.A.C.,,,200283-02756313-00759010,015,03/10/13,02/10/15,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2013\200283\2756313944217343rad2FFCE.pdf
25,SEACE 2,2013,20522224783,ORGANISMO DE SUPERVISION DE LOS RECURSOS FORESTALES Y DE FAUNA SILVESTRE,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA PUBLICA,ADP - 3 - 2013 - OSINFOR,1,14/08/13,SERVICIOS,Contratacion del servicio de mensajeria a nivel local y nacional para el OSINFOR,"237737,5",Soles,1,Contrataci¢n del servicio de mensajer¡a a nivel local y nacional para el OSINFOR,"237737,5","210538,5",02/10/13,10/10/13,20387377167,MACRO POST S.A.C.,N,20387377167,MACRO POST S.A.C.,,,200283-02756313-00759010,015,03/10/13,02/10/15,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2013\200283\2756313944217343rad2FFCE.pdf
26,SEACE 2,2013,20522224783,ORGANISMO DE SUPERVISION DE LOS RECURSOS FORESTALES Y DE FAUNA SILVESTRE,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA PUBLICA,ADP - 3 - 2013 - OSINFOR,1,14/08/13,SERVICIOS,Contratacion del servicio de mensajeria a nivel local y nacional para el OSINFOR,"237737,5",Soles,1,Contrataci¢n del servicio de mensajer¡a a nivel local y nacional para el OSINFOR,"237737,5","210538,5",02/10/13,10/10/13,20387377167,MACRO POST S.A.C.,N,20387377167,MACRO POST S.A.C.,,,200283-02756313-00759010,015,03/10/13,02/10/15,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2013\200283\2756313944217343rad2FFCE.pdf
27,SEACE 2,2013,20522224783,ORGANISMO DE SUPERVISION DE LOS RECURSOS FORESTALES Y DE FAUNA SILVESTRE,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA PUBLICA,ADP - 3 - 2013 - OSINFOR,1,14/08/13,SERVICIOS,Contratacion del servicio de mensajeria a nivel local y nacional para el OSINFOR,"237737,5",Soles,1,Contrataci¢n del servicio de mensajer¡a a nivel local y nacional para el OSINFOR,"237737,5","210538,5",02/10/13,10/10/13,20387377167,MACRO POST S.A.C.,N,20387377167,MACRO POST S.A.C.,,,200283-02756313-00759010,015,03/10/13,02/10/15,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2013\200283\2756313944217343rad2FFCE.pdf
28,SEACE 2,2013,20522224783,ORGANISMO DE SUPERVISION DE LOS RECURSOS FORESTALES Y DE FAUNA SILVESTRE,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA PUBLICA,ADP - 3 - 2013 - OSINFOR,1,14/08/13,SERVICIOS,Contratacion del servicio de mensajeria a nivel local y nacional para el OSINFOR,"237737,5",Soles,1,Contrataci¢n del servicio de mensajer¡a a nivel local y nacional para el OSINFOR,"237737,5","210538,5",02/10/13,10/10/13,20387377167,MACRO POST S.A.C.,N,20387377167,MACRO POST S.A.C.,,,200283-02756313-00759010,015,03/10/13,02/10/15,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2013\200283\2756313944217343rad2FFCE.pdf
29,SEACE 2,2013,20522224783,ORGANISMO DE SUPERVISION DE LOS RECURSOS FORESTALES Y DE FAUNA SILVESTRE,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA SELECTIVA,ADS - 5 - 2013 - OSINFOR,1,15/08/13,SERVICIOS,Servicio de seguridad y vigilancia para la Oficina Desconcentrada de Tarapoto,"82852,11",Soles,1,Servicio de seguridad y vigilancia para la Oficina Desconcentrada de Tarapoto,"82852,11",69600,25/09/13,09/10/13,20404702476,MULTI SERVICE DRAGER S.R.L.,N,20404702476,MULTI SERVICE DRAGER S.R.L.,,,200283-02758262-00758270,014,26/09/13,25/09/14,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2013\200283\2758262652857021rad42CDA.pdf
30,SEACE 2,2013,20522224783,ORGANISMO DE SUPERVISION DE LOS RECURSOS FORESTALES Y DE FAUNA SILVESTRE,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA SELECTIVA,ADS - 5 - 2013 - OSINFOR,1,15/08/13,SERVICIOS,Servicio de seguridad y vigilancia para la Oficina Desconcentrada de Tarapoto,"82852,11",Soles,1,Servicio de seguridad y vigilancia para la Oficina Desconcentrada de Tarapoto,"82852,11",69600,25/09/13,09/10/13,20404702476,MULTI SERVICE DRAGER S.R.L.,N,20404702476,MULTI SERVICE DRAGER S.R.L.,,,200283-02758262-00758270,014,26/09/13,25/09/14,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2013\200283\2758262652857021rad42CDA.pdf
31,SEACE 2,2013,20522224783,ORGANISMO DE SUPERVISION DE LOS RECURSOS FORESTALES Y DE FAUNA SILVESTRE,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA SELECTIVA,ADS - 5 - 2013 - OSINFOR,1,15/08/13,SERVICIOS,Servicio de seguridad y vigilancia para la Oficina Desconcentrada de Tarapoto,"82852,11",Soles,1,Servicio de seguridad y vigilancia para la Oficina Desconcentrada de Tarapoto,"82852,11",69600,25/09/13,09/10/13,20404702476,MULTI SERVICE DRAGER S.R.L.,N,20404702476,MULTI SERVICE DRAGER S.R.L.,,,200283-02758262-00758270,014,26/09/13,25/09/14,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2013\200283\2758262652857021rad42CDA.pdf
32,SEACE 2,2013,20522224783,ORGANISMO DE SUPERVISION DE LOS RECURSOS FORESTALES Y DE FAUNA SILVESTRE,PROCEDIMIENTO CLASICO,MENOR CUANTIA,AMC - 15 - 2013 - OSINFOR,1,21/08/13,SERVICIOS,Servicio de arrendamiento de inmueble para la Oficina Desconcentrada de La Merced,24000,Soles,1,Servicio de arrendamiento de inmueble para la Oficina Desconcentrada de La Merced,24000,24000,29/08/13,24/09/13,10205226171,ROJAS DE AROTOMA ELSA IREIDA,N,10205226171,ROJAS DE AROTOMA ELSA IREIDA,,,200283-02765656-00753967,011,01/09/13,31/08/14,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2013\200283\2765656259036967rad778A4.pdf
33,SEACE 2,2013,20522224783,ORGANISMO DE SUPERVISION DE LOS RECURSOS FORESTALES Y DE FAUNA SILVESTRE,PROCEDIMIENTO CLASICO,MENOR CUANTIA,AMC - 15 - 2013 - OSINFOR,1,21/08/13,SERVICIOS,Servicio de arrendamiento de inmueble para la Oficina Desconcentrada de La Merced,24000,Soles,1,Servicio de arrendamiento de inmueble para la Oficina Desconcentrada de La Merced,24000,24000,29/08/13,24/09/13,10205226171,ROJAS DE AROTOMA ELSA IREIDA,N,10205226171,ROJAS DE AROTOMA ELSA IREIDA,,,200283-02765656-00753967,011,01/09/13,31/08/14,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2013\200283\2765656259036967rad778A4.pdf
34,SEACE 2,2013,20522224783,ORGANISMO DE SUPERVISION DE LOS RECURSOS FORESTALES Y DE FAUNA SILVESTRE,PROCEDIMIENTO CLASICO,MENOR CUANTIA,AMC - 13 - 2013 - OSINFOR,3,27/08/13,SERVICIOS,Contratacion del servicio de arrendamiento de inmueble para la Oficina Desconcentrada de Pucallpa del OSINFOR,36000,Soles,1,Arrendamiento de inmueble para la OD Pucallpa,36000,36000,13/09/13,24/09/13,10456044455,VALVERDE SALDAÑA SUSAN DEL ROSARIO,N,10456044455,VALVERDE SALDAÑA SUSAN DEL ROSARIO,,,200283-02774870-00753979,012,14/09/13,13/09/14,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2013\200283\2774870259036967rad72DE6.pdf
