N°,VERSION,AÑO,RUC ENTIDAD,ENTIDAD_CONVOCANTE,MODALIDAD,TIPO PROCESO,PROCESO,NUM CONVOCA,FECHA_PUBLICACION,OBJETO,DESCRIPCION PROCESO,VALOR REFERENCIAL,MONEDA,NUM_ITEM,DESCRIPCION ITEM,VALOR REFERENCIAL ITEM,MON_CONT_ITEM,FECHA CONTRATO,FECHA REGISTRO CONTRATO,RUC_CODIGO_GANADOR,GANADOR,ES CONSORCIO,RUC DESTINO PAGO,NOMBRE DESTINO PAGO,RUC_MIEMBRO,NOMBRE MIEMBRO,CODIGO_CONTRATO,Nº CONTRATO,FECHA VIGENCIA INICIAL,FECHA VIGENCIA FINAL,URL_DESCARGA
16,SEACE 2,2014,20556939781,AGENCIA DE COMPRAS DE LAS FUERZAS ARMADAS,PROCEDIMIENTO CLASICO,MENOR CUANTIA,AMC - 5 - 2014 - ACFFAA,1,23/10/14,SERVICIOS,SERVICIO DE ALQUILER DE CORREO ELECTRONICO Y OFIMATICA,"127810,8",Soles,1,SERVICIO DE ALQUILER DE CORREO ELECTRONICO Y OFIMATICA,"127810,8",123258,17/11/14,25/11/14,C0002749728,CONSORCIO INVERSIONES ANCONAS SAC - GYS GESTION Y SISTEMAS SAC,S,20167795120,INVERSIONES ANCONA S.A.C.,20167795120,INVERSIONES ANCONA S.A.C.,201143-03263294-00890712,3,27/11/14,27/06/16,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2014\201143\3263294609793467rad58F2A.pdf
17,SEACE 2,2014,20556939781,AGENCIA DE COMPRAS DE LAS FUERZAS ARMADAS,PROCEDIMIENTO CLASICO,MENOR CUANTIA,AMC - 5 - 2014 - ACFFAA,1,23/10/14,SERVICIOS,SERVICIO DE ALQUILER DE CORREO ELECTRONICO Y OFIMATICA,"127810,8",Soles,1,SERVICIO DE ALQUILER DE CORREO ELECTRONICO Y OFIMATICA,"127810,8",123258,17/11/14,25/11/14,C0002749728,CONSORCIO INVERSIONES ANCONAS SAC - GYS GESTION Y SISTEMAS SAC,S,20167795120,INVERSIONES ANCONA S.A.C.,20504714382,G & S GESTION Y SISTEMAS S.A.C.,201143-03263294-00890712,3,27/11/14,27/06/16,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2014\201143\3263294609793467rad58F2A.pdf
18,SEACE 2,2014,20556939781,AGENCIA DE COMPRAS DE LAS FUERZAS ARMADAS,PROCEDIMIENTO CLASICO,MENOR CUANTIA,AMC - 4 - 2014 - ACFFAA,2,24/10/14,SERVICIOS,CONTRATACION DE SERVICIO DE SUSCRIPCION DE SOFTWARE PARA TOMA DE DECISIONES MULTICRITERIO PARA LA AGENCIA DE COMPRAS DE LAS FUERZAS ARMADAS,"34816,5",Soles,1,SUSCRIPCION DE SOFTWARE PARA TOMA DE DECISIONES MULTICRITERIO,"34816,5","34816,37",04/11/14,05/11/14,20291544143,INVESTIGACION DE OPERACIONES S.A.,N,20291544143,INVESTIGACION DE OPERACIONES S.A.,,,201143-03264493-00883822,251,05/11/14,04/11/15,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2014\201143\3264493190553814radC8CCB.pdf
19,SEACE 2,2014,20556939781,AGENCIA DE COMPRAS DE LAS FUERZAS ARMADAS,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA PUBLICA,ADP - 2 - 2014 - ACFFAA,1,30/10/14,SERVICIOS,SERVICIO DE ALQUILER DE SERVIDORES PARA LA ACFFAA,399900,Soles,1,SERVICIO DE ALQUILER DE SERVIDORES PARA LA ACFFAA,399900,399900,09/12/14,17/12/14,20100083362,COSAPI DATA S A,N,20100083362,COSAPI DATA S A,,,201143-03268210-00899748,011-2014-ACFFAA,10/12/14,23/07/16,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2014\201143\326821081199124rad38826.pdf
20,SEACE 2,2014,20556939781,AGENCIA DE COMPRAS DE LAS FUERZAS ARMADAS,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA PUBLICA,ADP - 2 - 2014 - ACFFAA,1,30/10/14,SERVICIOS,SERVICIO DE ALQUILER DE SERVIDORES PARA LA ACFFAA,399900,Soles,1,SERVICIO DE ALQUILER DE SERVIDORES PARA LA ACFFAA,399900,399900,09/12/14,17/12/14,20100083362,COSAPI DATA S A,N,20100083362,COSAPI DATA S A,,,201143-03268210-00899748,011-2014-ACFFAA,10/12/14,23/07/16,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2014\201143\326821081199124rad38826.pdf
21,SEACE 2,2014,20556939781,AGENCIA DE COMPRAS DE LAS FUERZAS ARMADAS,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA PUBLICA,ADP - 2 - 2014 - ACFFAA,1,30/10/14,SERVICIOS,SERVICIO DE ALQUILER DE SERVIDORES PARA LA ACFFAA,399900,Soles,1,SERVICIO DE ALQUILER DE SERVIDORES PARA LA ACFFAA,399900,399900,09/12/14,17/12/14,20100083362,COSAPI DATA S A,N,20100083362,COSAPI DATA S A,,,201143-03268210-00899748,011-2014-ACFFAA,10/12/14,23/07/16,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2014\201143\326821081199124rad38826.pdf
22,SEACE 2,2014,20556939781,AGENCIA DE COMPRAS DE LAS FUERZAS ARMADAS,PROCEDIMIENTO CLASICO,MENOR CUANTIA,AMC - 6 - 2014 - ACFFAA,1,04/11/14,SERVICIOS,CONTRATACION DE UN SERVICIO DE USO DE UN PROGRAMA DE SOFTWARE PARA EL DESARROLLO DE MODULOS DE GESTION Y ADMINISTRACION DE CONTRATOS PARA LA DIRECCION DE EJECUCION DE CONTRATOS DE LA ACFFAA,39950,Soles,1,CONTRATACION DE UN SERVICIO DE USO DE UN PROGRAMA DE SOFTWARE PARA EL DESARROLLO DE MODULOS DE GESTION Y ADMINISTRACION DE CONTRATOS PARA LA DIRECCION DE EJECUCION DE CONTRATOS DE LA ACFFAA,39950,39950,20/11/14,26/11/14,20510502311,SKY SOLUTIONS SOCIEDAD ANONIMA CERRADA,N,20510502311,SKY SOLUTIONS SOCIEDAD ANONIMA CERRADA,,,201143-03270915-00890964,6-2014-ACFFAA,12/12/14,12/03/15,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2014\201143\3270915609831595radD43CD.pdf
23,SEACE 2,2014,20556939781,AGENCIA DE COMPRAS DE LAS FUERZAS ARMADAS,PROCEDIMIENTO CLASICO,MENOR CUANTIA,AMC - 4 - 2014 - ACFFAA,2,05/11/14,SERVICIOS,CONTRATACION DE SERVICIO DE SUSCRIPCION DE SOFTWARE PARA TOMA DE DECISIONES MULTICRITERIO PARA LA AGENCIA DE COMPRAS DE LAS FUERZAS ARMADAS,"34816,37",Soles,1,SERVICIO DE SUSCRIPCION DE SOFTWARE PARA TOMA DE DECISIONES MULTICRITERIO PARA LA AGENCIA DE COMPRAS DE LAS FUERZAS,"34816,37","34816,37",04/11/14,05/11/14,20291544143,INVESTIGACION DE OPERACIONES S.A.,N,20291544143,INVESTIGACION DE OPERACIONES S.A.,,,201143-03264493-00883822,251,05/11/14,04/11/15,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2014\201143\3264493190553814radC8CCB.pdf
24,SEACE 2,2014,20556939781,AGENCIA DE COMPRAS DE LAS FUERZAS ARMADAS,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA SELECTIVA,ADS - 3 - 2014 - ACFFAA,1,07/11/14,SERVICIOS,SERVICIO DE TELEFONIA MOVIL PARA LA AGENCIA DE COMPRAS DE LAS FUERZAS ARMADAS,130800,Soles,1,SERVICIO DE TELEFONIA MOVIL,130800,123612,17/12/14,24/12/14,20100017491,TELEFONICA DEL PERU SAA,N,20100017491,TELEFONICA DEL PERU SAA,,,201143-03273651-00904025,012-2014-ACFFAA,18/12/14,28/12/15,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2014\201143\3273651407294605rad769E5.pdf
25,SEACE 2,2014,20556939781,AGENCIA DE COMPRAS DE LAS FUERZAS ARMADAS,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA SELECTIVA,ADS - 3 - 2014 - ACFFAA,1,07/11/14,SERVICIOS,SERVICIO DE TELEFONIA MOVIL PARA LA AGENCIA DE COMPRAS DE LAS FUERZAS ARMADAS,130800,Soles,1,SERVICIO DE TELEFONIA MOVIL,130800,123612,17/12/14,24/12/14,20100017491,TELEFONICA DEL PERU SAA,N,20100017491,TELEFONICA DEL PERU SAA,,,201143-03273651-00904025,012-2014-ACFFAA,18/12/14,28/12/15,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2014\201143\3273651407294605rad769E5.pdf
26,SEACE 2,2014,20556939781,AGENCIA DE COMPRAS DE LAS FUERZAS ARMADAS,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA SELECTIVA,ADS - 3 - 2014 - ACFFAA,1,07/11/14,SERVICIOS,SERVICIO DE TELEFONIA MOVIL PARA LA AGENCIA DE COMPRAS DE LAS FUERZAS ARMADAS,130800,Soles,1,SERVICIO DE TELEFONIA MOVIL,130800,123612,17/12/14,24/12/14,20100017491,TELEFONICA DEL PERU SAA,N,20100017491,TELEFONICA DEL PERU SAA,,,201143-03273651-00904025,012-2014-ACFFAA,18/12/14,28/12/15,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2014\201143\3273651407294605rad769E5.pdf
27,SEACE 2,2014,20556939781,AGENCIA DE COMPRAS DE LAS FUERZAS ARMADAS,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA SELECTIVA,ADS - 5 - 2014 - ACFFAA,1,11/11/14,SERVICIOS,SERVICIO DE LIMPIEZA PARA LA AGENCIA DE COMPRAS DE LAS FUERZAS ARMADAS,119704,Soles,1,CONTRATACION DE SERVICIOS DE LIMPIEZA PARA LA ACFFAA,119704,119700,29/12/14,09/02/15,20568243162,SUGERLIMP S.A.C.,N,20568243162,SUGERLIMP S.A.C.,,,201143-03275252-00913017,015-2014-ACFFAA,05/01/15,04/02/16,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2015\201143\327525276137543rad40253.pdf
28,SEACE 2,2014,20556939781,AGENCIA DE COMPRAS DE LAS FUERZAS ARMADAS,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA SELECTIVA,ADS - 5 - 2014 - ACFFAA,1,11/11/14,SERVICIOS,SERVICIO DE LIMPIEZA PARA LA AGENCIA DE COMPRAS DE LAS FUERZAS ARMADAS,119704,Soles,1,CONTRATACION DE SERVICIOS DE LIMPIEZA PARA LA ACFFAA,119704,119700,29/12/14,09/02/15,20568243162,SUGERLIMP S.A.C.,N,20568243162,SUGERLIMP S.A.C.,,,201143-03275252-00913017,015-2014-ACFFAA,05/01/15,04/02/16,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2015\201143\327525276137543rad40253.pdf
29,SEACE 2,2014,20556939781,AGENCIA DE COMPRAS DE LAS FUERZAS ARMADAS,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA SELECTIVA,ADS - 5 - 2014 - ACFFAA,1,11/11/14,SERVICIOS,SERVICIO DE LIMPIEZA PARA LA AGENCIA DE COMPRAS DE LAS FUERZAS ARMADAS,119704,Soles,1,CONTRATACION DE SERVICIOS DE LIMPIEZA PARA LA ACFFAA,119704,119700,29/12/14,09/02/15,20568243162,SUGERLIMP S.A.C.,N,20568243162,SUGERLIMP S.A.C.,,,201143-03275252-00913017,015-2014-ACFFAA,05/01/15,04/02/16,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2015\201143\327525276137543rad40253.pdf
30,SEACE 2,2014,20556939781,AGENCIA DE COMPRAS DE LAS FUERZAS ARMADAS,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA SELECTIVA,ADS - 7 - 2014 - ACFFAA,1,12/11/14,SERVICIOS,SERVICIO DE ALQUILER DE ESTACIONAMIENTOS CON SEGURIDAD Y VIGILANCIA PARA LA ACFFAA,93600,Soles,1,SERVICIO DE ALQUILER DE ESTACIONAMIENTOS CON SEGURIDAD Y VIGILANCIA PARA LA ACFFAA,93600,93600,05/12/14,06/01/15,20301837896,LOS PORTALES S.A,N,20301837896,LOS PORTALES S.A,,,201143-03276545-00908343,010-2014,05/12/14,04/12/15,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2015\201143\3276545537934294radC6D8E.pdf
31,SEACE 2,2014,20556939781,AGENCIA DE COMPRAS DE LAS FUERZAS ARMADAS,PROCEDIMIENTO CLASICO,MENOR CUANTIA,AMC - 7 - 2014 - ACFFAA,1,18/11/14,BIENES,ADQUISICION DE VEHICULOS PARA LA ACFFAA,"240277,5",Soles,2,Vehículo sedan full hasta 2.4 cc Gasolinero,"85520,5","85520,5",05/12/14,10/12/14,20513447745,MASAKI SOCIEDAD ANONIMA CERRADA - MASAKI S.A.C.,N,20513447745,MASAKI SOCIEDAD ANONIMA CERRADA - MASAKI S.A.C.,,,201143-03281005-00896496,009-2014-ACFFAA,06/12/14,14/12/14,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2014\201143\328100573258139radEE4C0.pdf
32,SEACE 2,2014,20556939781,AGENCIA DE COMPRAS DE LAS FUERZAS ARMADAS,PROCEDIMIENTO CLASICO,MENOR CUANTIA,AMC - 7 - 2014 - ACFFAA,1,18/11/14,BIENES,ADQUISICION DE VEHICULOS PARA LA ACFFAA,"240277,5",Soles,2,Vehículo sedan full hasta 2.4 cc Gasolinero,"85520,5","85520,5",05/12/14,10/12/14,20513447745,MASAKI SOCIEDAD ANONIMA CERRADA - MASAKI S.A.C.,N,20513447745,MASAKI SOCIEDAD ANONIMA CERRADA - MASAKI S.A.C.,,,201143-03281005-00896496,009-2014-ACFFAA,06/12/14,14/12/14,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2014\201143\328100573258139radEE4C0.pdf
33,SEACE 2,2014,20556939781,AGENCIA DE COMPRAS DE LAS FUERZAS ARMADAS,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA SELECTIVA,ADS - 8 - 2014 - ACFFAA,1,25/11/14,SERVICIOS,SERVICIO DE ARRENDAMIENTO DE UNA SOLUCION DE TELEFONIA IP,198520,Soles,1,SERVICIO DE ARRENDAMIENTO DE UNA SOLUCION DE TELEFONIA IP,198520,197000,23/12/14,30/12/14,20513610166,LOGICALIS ANDINA S.A.C.,N,20513610166,LOGICALIS ANDINA S.A.C.,,,201143-03285536-00907007,013-2014-ACFFAA,24/12/14,23/12/16,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2014\201143\3285536384303681rad9E584.pdf
