N°,VERSION,AÑO,RUC ENTIDAD,ENTIDAD_CONVOCANTE,MODALIDAD,TIPO PROCESO,PROCESO,NUM CONVOCA,FECHA_PUBLICACION,OBJETO,DESCRIPCION PROCESO,VALOR REFERENCIAL,MONEDA,NUM_ITEM,DESCRIPCION ITEM,VALOR REFERENCIAL ITEM,MON_CONT_ITEM,FECHA CONTRATO,FECHA REGISTRO CONTRATO,RUC_CODIGO_GANADOR,GANADOR,ES CONSORCIO,RUC DESTINO PAGO,NOMBRE DESTINO PAGO,RUC_MIEMBRO,NOMBRE MIEMBRO,CODIGO_CONTRATO,Nº CONTRATO,FECHA VIGENCIA INICIAL,FECHA VIGENCIA FINAL,URL_DESCARGA
11,SEACE 2,2011,20131370726,ARCHIVO GENERAL DE LA NACION,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA SELECTIVA,ADS - 5 - 2011 - 2011-AGN-CEP,1,14/11/11,BIENES,ADQUISICION DE MATERIALES E INSUMOS DEL SISTEMA ELECTRICO PARA LA RENOVACION DEL CABLEADO ELECTRICO DEL LOCAL DE PALACIO DE JUSTICIA,189927,Soles,1,ADQUISICION DE MATERIALES E INSUMOS DEL SISTEMA ELECTRICO,189927,"160790,68",21/12/11,26/12/11,20101226434,CELEKSA S R L,N,20101226434,CELEKSA S R L,,,001941-01839002-00553133,SUMINISTRO 004-2011-AGN,22/12/11,27/12/11,http://zonasegura.seace.gob.pe/particion1/mon\docs\contratos\2011\1941\1839002139696808radF83A0.doc
12,SEACE 2,2011,20131370726,ARCHIVO GENERAL DE LA NACION,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA SELECTIVA,ADS - 5 - 2011 - 2011-AGN-CEP,1,14/11/11,BIENES,ADQUISICION DE MATERIALES E INSUMOS DEL SISTEMA ELECTRICO PARA LA RENOVACION DEL CABLEADO ELECTRICO DEL LOCAL DE PALACIO DE JUSTICIA,189927,Soles,1,ADQUISICION DE MATERIALES E INSUMOS DEL SISTEMA ELECTRICO,189927,"160790,68",21/12/11,26/12/11,20101226434,CELEKSA S R L,N,20101226434,CELEKSA S R L,,,001941-01839002-00553133,SUMINISTRO 004-2011-AGN,22/12/11,27/12/11,http://zonasegura.seace.gob.pe/particion1/mon\docs\contratos\2011\1941\1839002139696808radF83A0.doc
13,SEACE 2,2011,20131370726,ARCHIVO GENERAL DE LA NACION,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA SELECTIVA,ADS - 6 - 2011 - 2011-AGN-CEP,1,15/11/11,SERVICIOS,SERVICIO DE INSTALACION PARA LA RENOVACION DE CABLEADO ELECTRICO DEL LOCAL DE PALACIO DE JUSTICIA,90268,Soles,1,SERVICIO DE INSTALACION PARA LA RENOVACION DE CABLEADO ELECT,90268,65420,20/12/11,26/12/11,10155904386,MARTINEZ INFANTES PEDRO PABLO,N,10155904386,MARTINEZ INFANTES PEDRO PABLO,,,001941-01839056-00553056,PRESTACION DE SERVICIO 003-2011-AGN,21/12/11,31/12/11,http://zonasegura.seace.gob.pe/particion1/mon\docs\contratos\2011\1941\1839056124566568rad66E9C.doc
14,SEACE 2,2011,20131370726,ARCHIVO GENERAL DE LA NACION,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA SELECTIVA,ADS - 6 - 2011 - 2011-AGN-CEP,1,18/11/11,SERVICIOS,SERVICIO DE INSTALACION PARA LA RENOVACION DE CABLEADO ELECTRICO DEL LOCAL DE PALACIO DE JUSTICIA,90268,Soles,1,SERVICIO DE INSTALACION PARA LA RENOVACION DE CABLEADO ELECT,90268,65420,20/12/11,26/12/11,10155904386,MARTINEZ INFANTES PEDRO PABLO,N,10155904386,MARTINEZ INFANTES PEDRO PABLO,,,001941-01839056-00553056,PRESTACION DE SERVICIO 003-2011-AGN,21/12/11,31/12/11,http://zonasegura.seace.gob.pe/particion1/mon\docs\contratos\2011\1941\1839056124566568rad66E9C.doc
15,SEACE 2,2011,20131370726,ARCHIVO GENERAL DE LA NACION,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA SELECTIVA,ADS - 6 - 2011 - 2011-AGN-CEP,1,23/11/11,SERVICIOS,SERVICIO DE INSTALACION PARA LA RENOVACION DE CABLEADO ELECTRICO DEL LOCAL DE PALACIO DE JUSTICIA,90268,Soles,1,SERVICIO DE INSTALACION PARA LA RENOVACION DE CABLEADO ELECT,90268,65420,20/12/11,26/12/11,10155904386,MARTINEZ INFANTES PEDRO PABLO,N,10155904386,MARTINEZ INFANTES PEDRO PABLO,,,001941-01839056-00553056,PRESTACION DE SERVICIO 003-2011-AGN,21/12/11,31/12/11,http://zonasegura.seace.gob.pe/particion1/mon\docs\contratos\2011\1941\1839056124566568rad66E9C.doc
16,SEACE 2,2011,20131370726,ARCHIVO GENERAL DE LA NACION,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA SELECTIVA,ADS - 6 - 2011 - 2011-AGN-CEP,1,23/11/11,SERVICIOS,SERVICIO DE INSTALACION PARA LA RENOVACION DE CABLEADO ELECTRICO DEL LOCAL DE PALACIO DE JUSTICIA,90268,Soles,1,SERVICIO DE INSTALACION PARA LA RENOVACION DE CABLEADO ELECT,90268,65420,20/12/11,26/12/11,10155904386,MARTINEZ INFANTES PEDRO PABLO,N,10155904386,MARTINEZ INFANTES PEDRO PABLO,,,001941-01839056-00553056,PRESTACION DE SERVICIO 003-2011-AGN,21/12/11,31/12/11,http://zonasegura.seace.gob.pe/particion1/mon\docs\contratos\2011\1941\1839056124566568rad66E9C.doc
17,SEACE 2,2011,20131370726,ARCHIVO GENERAL DE LA NACION,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA SELECTIVA,ADS - 8 - 2011 - 2011-AGN,1,25/11/11,BIENES,ADQUISICION DE  UNIFORMES PARA EL PERSONAL DEL ARCHIVO GENERAL DE LA NACION,48260,Soles,1,ADQUISICION DE  UNIFORMES,48260,47010,22/12/11,26/12/11,10205754747,GONZALES LLAUCA EDGAR TEOFILO,N,10205754747,GONZALES LLAUCA EDGAR TEOFILO,,,001941-01851310-00553168,SUMINISTRO 005-2011-AGN,23/12/11,31/12/11,http://zonasegura.seace.gob.pe/particion1/mon\docs\contratos\2011\1941\1851310139696808rad1F9AF.doc
18,SEACE 2,2011,20131370726,ARCHIVO GENERAL DE LA NACION,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA SELECTIVA,ADS - 8 - 2011 - 2011-AGN,1,28/11/11,BIENES,ADQUISICION DE  UNIFORMES PARA EL PERSONAL DEL ARCHIVO GENERAL DE LA NACION,48260,Soles,1,ADQUISICION DE  UNIFORMES,48260,47010,22/12/11,26/12/11,10205754747,GONZALES LLAUCA EDGAR TEOFILO,N,10205754747,GONZALES LLAUCA EDGAR TEOFILO,,,001941-01851310-00553168,SUMINISTRO 005-2011-AGN,23/12/11,31/12/11,http://zonasegura.seace.gob.pe/particion1/mon\docs\contratos\2011\1941\1851310139696808rad1F9AF.doc
19,SEACE 2,2011,20131370726,ARCHIVO GENERAL DE LA NACION,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA SELECTIVA,ADS - 9 - 2011 - 2011-AGN-CEP,1,30/11/11,SERVICIOS,CONTRATACION DE SERVICIO DE SEGUROS PATRIMONIALES Y ACCIDENTES PERSONALES PARA EL ARCHIVO GENERAL DE LA NACION,"58519,81",Soles,1,SEGUROS DE ACCIDENTES PERSONALES,"20272,87","20144,6",27/12/11,30/12/11,20100210909,LA POSITIVA SEGUROS Y REASEGUROS,N,20100210909,LA POSITIVA SEGUROS Y REASEGUROS,,,001941-01855968-00555758,00897-2011,28/12/11,28/12/12,http://zonasegura.seace.gob.pe/particion1/mon\docs\contratos\2011\1941\1855968731812092rad4F46D.doc
20,SEACE 2,2011,20131370726,ARCHIVO GENERAL DE LA NACION,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA SELECTIVA,ADS - 9 - 2011 - 2011-AGN-CEP,1,30/11/11,SERVICIOS,CONTRATACION DE SERVICIO DE SEGUROS PATRIMONIALES Y ACCIDENTES PERSONALES PARA EL ARCHIVO GENERAL DE LA NACION,"58519,81",Soles,1,SEGUROS DE ACCIDENTES PERSONALES,"20272,87","20144,6",27/12/11,30/12/11,20100210909,LA POSITIVA SEGUROS Y REASEGUROS,N,20100210909,LA POSITIVA SEGUROS Y REASEGUROS,,,001941-01855968-00555758,00897-2011,28/12/11,28/12/12,http://zonasegura.seace.gob.pe/particion1/mon\docs\contratos\2011\1941\1855968731812092rad4F46D.doc
21,SEACE 2,2011,20131370726,ARCHIVO GENERAL DE LA NACION,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA SELECTIVA,ADS - 9 - 2011 - 2011-AGN-CEP,1,30/11/11,SERVICIOS,CONTRATACION DE SERVICIO DE SEGUROS PATRIMONIALES Y ACCIDENTES PERSONALES PARA EL ARCHIVO GENERAL DE LA NACION,"58519,81",Soles,1,SEGUROS DE ACCIDENTES PERSONALES,"20272,87","20144,6",27/12/11,30/12/11,20100210909,LA POSITIVA SEGUROS Y REASEGUROS,N,20100210909,LA POSITIVA SEGUROS Y REASEGUROS,,,001941-01855968-00555758,00897-2011,28/12/11,28/12/12,http://zonasegura.seace.gob.pe/particion1/mon\docs\contratos\2011\1941\1855968731812092rad4F46D.doc
22,SEACE 2,2011,20131370726,ARCHIVO GENERAL DE LA NACION,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA SELECTIVA,ADS - 9 - 2011 - 2011-AGN-CEP,1,30/11/11,SERVICIOS,CONTRATACION DE SERVICIO DE SEGUROS PATRIMONIALES Y ACCIDENTES PERSONALES PARA EL ARCHIVO GENERAL DE LA NACION,"58519,81",Soles,2,SERVICIO MULTIRIESGO PATRIMONIALES,"38246,94","38206,57",27/12/11,30/12/11,20100210909,LA POSITIVA SEGUROS Y REASEGUROS,N,20100210909,LA POSITIVA SEGUROS Y REASEGUROS,,,001941-01855968-00555758,00897-2011,28/12/11,28/12/12,http://zonasegura.seace.gob.pe/particion1/mon\docs\contratos\2011\1941\1855968731812092rad4F46D.doc
23,SEACE 2,2011,20131370726,ARCHIVO GENERAL DE LA NACION,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA SELECTIVA,ADS - 9 - 2011 - 2011-AGN-CEP,1,30/11/11,SERVICIOS,CONTRATACION DE SERVICIO DE SEGUROS PATRIMONIALES Y ACCIDENTES PERSONALES PARA EL ARCHIVO GENERAL DE LA NACION,"58519,81",Soles,2,SERVICIO MULTIRIESGO PATRIMONIALES,"38246,94","38206,57",27/12/11,30/12/11,20100210909,LA POSITIVA SEGUROS Y REASEGUROS,N,20100210909,LA POSITIVA SEGUROS Y REASEGUROS,,,001941-01855968-00555758,00897-2011,28/12/11,28/12/12,http://zonasegura.seace.gob.pe/particion1/mon\docs\contratos\2011\1941\1855968731812092rad4F46D.doc
24,SEACE 2,2011,20131370726,ARCHIVO GENERAL DE LA NACION,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA SELECTIVA,ADS - 9 - 2011 - 2011-AGN-CEP,1,30/11/11,SERVICIOS,CONTRATACION DE SERVICIO DE SEGUROS PATRIMONIALES Y ACCIDENTES PERSONALES PARA EL ARCHIVO GENERAL DE LA NACION,"58519,81",Soles,2,SERVICIO MULTIRIESGO PATRIMONIALES,"38246,94","38206,57",27/12/11,30/12/11,20100210909,LA POSITIVA SEGUROS Y REASEGUROS,N,20100210909,LA POSITIVA SEGUROS Y REASEGUROS,,,001941-01855968-00555758,00897-2011,28/12/11,28/12/12,http://zonasegura.seace.gob.pe/particion1/mon\docs\contratos\2011\1941\1855968731812092rad4F46D.doc
25,SEACE 2,2011,20131370726,ARCHIVO GENERAL DE LA NACION,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA SELECTIVA,ADS - 10 - 2011 - 2011-AGN-CEP,1,02/12/11,BIENES,ADQUISICION DE MATERIALES E INSUMOS DEL SISTEMA ELECTRICO PARA LA RENOVACION DEL CABLEADO ELECTRICO DEL LOCAL CORREO CENTRAL REPOSITORIO HAWAI Y OFICINA ADMINISTRATIVAS DEL PALACIO DE JUSTICIA 1ER PISO DEL ARCHIVO GENERAL DE LA NACION,"130420,92",Soles,1,ADQUISICION DE MATERIALES E INSUMOS DEL SISTEMA ELECTRICO,"130420,92",111500,29/12/11,30/12/11,C0002068065,CELESKA NORTH ORIENTAL,S,20101226434,CELEKSA S R L,20101226434,CELEKSA S R L,001941-01859118-00555584,00159-2011,29/12/11,06/01/12,http://zonasegura.seace.gob.pe/particion1/mon\docs\contratos\2011\1941\1859118731805447rad46120.doc
26,SEACE 2,2011,20131370726,ARCHIVO GENERAL DE LA NACION,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA SELECTIVA,ADS - 10 - 2011 - 2011-AGN-CEP,1,02/12/11,BIENES,ADQUISICION DE MATERIALES E INSUMOS DEL SISTEMA ELECTRICO PARA LA RENOVACION DEL CABLEADO ELECTRICO DEL LOCAL CORREO CENTRAL REPOSITORIO HAWAI Y OFICINA ADMINISTRATIVAS DEL PALACIO DE JUSTICIA 1ER PISO DEL ARCHIVO GENERAL DE LA NACION,"130420,92",Soles,1,ADQUISICION DE MATERIALES E INSUMOS DEL SISTEMA ELECTRICO,"130420,92",111500,29/12/11,30/12/11,C0002068065,CELESKA NORTH ORIENTAL,S,20101226434,CELEKSA S R L,20298610214,NORTH ORIENTAL S.A.,001941-01859118-00555584,00159-2011,29/12/11,06/01/12,http://zonasegura.seace.gob.pe/particion1/mon\docs\contratos\2011\1941\1859118731805447rad46120.doc
27,SEACE 2,2011,20131370726,ARCHIVO GENERAL DE LA NACION,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA SELECTIVA,ADS - 11 - 2011 - 2011-AGN-CEP,1,02/12/11,SERVICIOS,CONTRATACION DE SERVICIOS DE INSTALACION DEL SISTEMA ELECTRICO PARA LA RENOVACION DEL CABLEADO ELECTRICO DEL LOCAL CORREO CENTRAL REPOSITORIO HAWAI Y OFICINA ADMINISTRATIVAS DEL PALACIO DE JUSTICIA 1ER PISO DEL ARCHIVO GENERAL DE LA NACION,105430,Soles,1,SERVICIO DE INSTALACION PARA LA RENOVACION DE CABLEADO ELECT,105430,"73200,5",29/12/11,30/12/11,10155904386,MARTINEZ INFANTES PEDRO PABLO,N,10155904386,MARTINEZ INFANTES PEDRO PABLO,,,001941-01859170-00555640,0912-2011,30/12/11,30/01/12,http://zonasegura.seace.gob.pe/particion1/mon\docs\contratos\2011\1941\1859170731807006radE154A.doc
28,SEACE 2,2011,20131370726,ARCHIVO GENERAL DE LA NACION,PROCEDIMIENTO CLASICO,MENOR CUANTIA,AMC - 5 - 2011 - 2011-AGN-CEP,1,09/12/11,BIENES,ADQUISICION DE EQUIPOS DE DIGITALIZACION PARA FONDOS DOCUMENTALES,"199939,2",Soles,1,ADQUISICION DE EQUIPOS DIGITALIZACION PARA FONDOS DOCUMENTAL,"199939,2","199833,2",26/12/11,26/12/11,20100131359,DATACONT S.A.C.,N,20100131359,DATACONT S.A.C.,,,001941-01865561-00553157,SUMINISTRO 006-2011-AGN,27/12/11,27/01/12,http://zonasegura.seace.gob.pe/particion1/mon\docs\contratos\2011\1941\1865561139696808rad19764.doc
29,SEACE 2,2011,20131370726,ARCHIVO GENERAL DE LA NACION,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA SELECTIVA,ADS - 12 - 2011 - ADP-002-2009-AGN,1,09/12/11,SERVICIOS,CONTRATACION DE SERVICIO A TODO COSTO DE INSTALACION DE CAMARAS DE VIGILANCIA Y SENSORES DE HUMOS EN LOS LOCALES DEL ARCHIVO GENERAL DE LA NACION,"169376,07",Soles,1,SERVICIO A TODO COSTO DE CAMARAS Y SENSORES DE HUMO,"169376,07",169376,30/12/11,30/12/11,20492883523,SEGURIDAD INTEGRAL E INDUSTRIAL & SOPORTE TECNICO SAC,N,20492883523,SEGURIDAD INTEGRAL E INDUSTRIAL & SOPORTE TECNICO SAC,,,001941-01866441-00555623,911-2011,02/01/12,30/01/12,http://zonasegura.seace.gob.pe/particion1/mon\docs\contratos\2011\1941\1866441731807006rad0D834.doc
30,SEACE 2,2011,20131370726,ARCHIVO GENERAL DE LA NACION,PROCEDIMIENTO CLASICO,ADJUDICACION DIRECTA SELECTIVA,ADS - 12 - 2011 - ADP-002-2009-AGN,1,09/12/11,SERVICIOS,CONTRATACION DE SERVICIO A TODO COSTO DE INSTALACION DE CAMARAS DE VIGILANCIA Y SENSORES DE HUMOS EN LOS LOCALES DEL ARCHIVO GENERAL DE LA NACION,"169376,07",Soles,1,SERVICIO A TODO COSTO DE CAMARAS Y SENSORES DE HUMO,"169376,07",169376,30/12/11,30/12/11,20492883523,SEGURIDAD INTEGRAL E INDUSTRIAL & SOPORTE TECNICO SAC,N,20492883523,SEGURIDAD INTEGRAL E INDUSTRIAL & SOPORTE TECNICO SAC,,,001941-01866441-00555623,911-2011,02/01/12,30/01/12,http://zonasegura.seace.gob.pe/particion1/mon\docs\contratos\2011\1941\1866441731807006rad0D834.doc
31,SEACE 2,2011,20131370726,ARCHIVO GENERAL DE LA NACION,PROCEDIMIENTO CLASICO,MENOR CUANTIA,AMC - 6 - 2011 - 2011-AGN-CEP,1,13/12/11,BIENES,ADQUISICION DE SILLAS METALICAS Y TAPIZADO EN  TACTO AL CUERO PARA EL AUDITORIO DEL ARCHIVO GENERAL DE LA NACION,39000,Soles,1,ADQUISICION DE SILLAS METALICAS Y TAPIZADO EN  TACTO AL CUERO PARA EL AUDITORIO DEL ARCHIVO GENERAL DE LA NACION,39000,39000,19/12/11,21/12/11,20530911722,TECHNOLOGY AND BUSSINES EIRL,N,20530911722,TECHNOLOGY AND BUSSINES EIRL,,,001941-01869646-00551733,SUMINISTRO 003-2011-AGN,20/12/11,22/12/11,http://zonasegura.seace.gob.pe/particion1/mon\docs\contratos\2011\1941\1869646274608842rad1E71F.doc
32,SEACE 2,2011,20131370726,ARCHIVO GENERAL DE LA NACION,PROCEDIMIENTO CLASICO,MENOR CUANTIA,AMC - 7 - 2011 - 2011-AGN-CEP,1,19/12/11,BIENES,ADQUISICION DE EQUIPOS DE COMPUTO PARA ENA,38400,Soles,1,ADQUISICION DE EQUIPOS DE COMPUTO,38400,38400,29/12/11,30/12/11,20515238141,SOLUNET PERU SAC,N,20515238141,SOLUNET PERU SAC,,,001941-01877058-00555673,00161-2011,30/12/11,06/01/12,http://zonasegura.seace.gob.pe/particion1/mon\docs\contratos\2011\1941\1877058731807006rad107BB.doc
33,SEACE 2,2011,20131370726,ARCHIVO GENERAL DE LA NACION,PROCEDIMIENTO CLASICO,MENOR CUANTIA,AMC - 8 - 2011 - 2011-AGN-CEP,2,26/12/11,BIENES,ADQUISICION DE SISTEMA DE ABASTECIMIENTO PARA EL ARCHIVO GENERAL DE LA NACION,39500,Soles,1,ADQUISICION DE SISTEMA DE ABASTECIMIENTO PARA EL ARCHIVO GENERAL DE LA NACION,39500,39500,30/12/11,30/12/11,20544368584,M & G INVERSIONES PERUANAS S.A.C,N,20544368584,M & G INVERSIONES PERUANAS S.A.C,,,001941-01883467-00555648,0160-2011,02/01/12,06/01/12,http://zonasegura.seace.gob.pe/particion1/mon\docs\contratos\2011\1941\1883467731807006rad70CA0.doc
